,ID,Temp,Wind_direction,Wind_velocity,Humidity,Rain,Barometer,Date,Time,Station,Rain_intensity,Wind_direction_degree,Wind_chill,Heat_index,Dew_point,Date_Adq,Time_Adq,Solar_radiation,forecast,Acumulada,Precipitacion,CRHUDA
33975,2440213,27.3,ESE,0.56,41,0,1009.8,25/06/2013,15:53:00,4,0,107,27.2,26.7,12.8,25/06/2013,15:54:03,450,,0,0,78.890625
33976,2440221,27.3,SE,2.22,42,0,1009.7,25/06/2013,15:54:00,4,0,133,27.2,26.7,13.3,25/06/2013,15:55:03,459,,0,0,75.91729323
33977,2440231,27.3,ENE,0.56,43,0,1009.7,25/06/2013,15:55:00,4,0,66,27.2,27.2,13.3,25/06/2013,15:56:03,448,,0,0,75.91729323
33978,2440238,27.3,ENE,0.56,43,0,1009.7,25/06/2013,15:56:00,4,0,66,27.2,27.2,13.9,25/06/2013,15:57:03,446,,0,0,72.64028777
33979,2440249,27.3,E,0.83,43,0,1009.7,25/06/2013,15:57:00,4,0,86,27.2,27.2,13.9,25/06/2013,15:58:03,425,,0,0,72.64028777
33980,2440257,27.3,N,1.39,43,0,1009.6,25/06/2013,15:58:00,4,0,360,27.2,27.2,13.9,25/06/2013,15:59:03,413,,0,0,72.63309353
33981,2440266,27.3,ESE,0.83,43,0,1009.6,25/06/2013,15:59:00,4,0,113,27.2,27.2,13.9,25/06/2013,16:00:03,397,,0,0,72.63309353
33982,2440275,27.3,ENE,0.56,43,0,1009.6,25/06/2013,16:00:00,4,0,59,27.2,27.2,13.3,25/06/2013,16:01:03,392,,0,0,75.90977444
33983,2440283,27.2,NE,1.67,43,0,1009.6,25/06/2013,16:01:00,4,0,54,27.2,26.7,13.3,25/06/2013,16:02:04,388,,0,0,75.90977444
33984,2440289,27.1,E,1.39,43,0,1009.6,25/06/2013,16:02:00,4,0,99,27.2,26.7,13.3,25/06/2013,16:03:02,392,,0,0,75.90977444
33985,2440300,27,SE,0.56,43,0,1009.5,25/06/2013,16:03:00,4,0,132,27.2,26.7,13.3,25/06/2013,16:04:03,392,,0,0,75.90225564
33986,2440309,26.9,NE,1.39,44,0,1009.5,25/06/2013,16:04:00,4,0,46,27.2,26.7,13.9,25/06/2013,16:05:03,396,,0,0,72.62589928
33987,2440318,26.9,NE,1.39,44,0,1009.5,25/06/2013,16:05:00,4,0,42,26.7,26.7,13.3,25/06/2013,16:06:04,403,,0,0,75.90225564
33988,2440322,26.8,ENE,0.83,44,0,1009.5,25/06/2013,16:06:00,4,0,66,26.7,26.7,13.3,25/06/2013,16:07:02,418,,0,0,75.90225564
33989,2440334,26.8,E,0.83,43,0,1009.5,25/06/2013,16:07:00,4,0,90,26.7,26.7,13.3,25/06/2013,16:08:02,434,,0,0,75.90225564
33990,2440342,26.8,ESE,0.83,44,0,1009.4,25/06/2013,16:08:00,4,0,111,26.7,26.7,13.3,25/06/2013,16:09:02,448,,0,0,75.89473684
33991,2440354,26.8,ESE,1.39,43,0,1009.4,25/06/2013,16:09:00,4,0,116,26.7,26.7,13.3,25/06/2013,16:10:02,490,,0,0,75.89473684
33992,2440362,26.8,ESE,3.06,43,0,1009.5,25/06/2013,16:10:00,4,0,119,26.1,26.7,13.3,25/06/2013,16:11:02,527,,0,0,75.90225564
33993,2440372,26.8,SSE,0,43,0,1009.4,25/06/2013,16:11:00,4,0,152,26.7,26.7,13.3,25/06/2013,16:12:03,554,,0,0,75.89473684
33994,2440377,26.8,NE,1.39,44,0,1009.4,25/06/2013,16:12:00,4,0,51,26.7,26.7,13.3,25/06/2013,16:13:03,591,,0,0,75.89473684
33995,2440386,26.8,N,0,44,0,1009.4,25/06/2013,16:13:00,4,0,355,26.7,26.7,13.3,25/06/2013,16:14:06,629,,0,0,75.89473684
33996,2440394,26.8,E,0,44,0,1009.4,25/06/2013,16:14:00,4,0,84,26.7,26.7,13.3,25/06/2013,16:15:02,691,,0,0,75.89473684
33997,2440406,26.9,E,3.06,44,0,1009.4,25/06/2013,16:15:00,4,0,82,26.1,26.7,13.3,25/06/2013,16:16:03,729,,0,0,75.89473684
33998,2440409,26.9,NE,0.83,43,0,1009.3,25/06/2013,16:16:00,4,0,46,27.2,26.7,13.3,25/06/2013,16:17:02,751,,0,0,75.88721805
33999,2440424,27.1,ESE,1.39,43,0,1009.3,25/06/2013,16:17:00,4,0,119,27.2,26.7,13.3,25/06/2013,16:18:03,715,,0,0,75.88721805
34000,2440432,27.1,E,1.39,43,0,1009.4,25/06/2013,16:18:00,4,0,81,27.2,26.7,13.3,25/06/2013,16:19:11,701,,0,0,75.89473684
34001,2440442,27.1,E,2.22,43,0,1009.4,25/06/2013,16:19:00,4,0,87,27.2,26.7,13.3,25/06/2013,16:20:06,696,,0,0,75.89473684
34002,2440448,27.1,E,0.56,43,0,1009.4,25/06/2013,16:20:00,4,0,80,27.2,26.7,13.3,25/06/2013,16:21:03,722,,0,0,75.89473684
34003,2440457,27.2,SE,1.67,42,0,1009.4,25/06/2013,16:21:00,4,0,128,27.2,26.7,13.3,25/06/2013,16:22:02,733,,0,0,75.89473684
34004,2440466,27.2,ENE,1.67,42,0,1009.4,25/06/2013,16:22:00,4,0,75,27.2,26.7,13.3,25/06/2013,16:23:03,733,,0,0,75.89473684
34005,2440478,27.2,NNE,1.39,42,0,1009.4,25/06/2013,16:23:00,4,0,19,27.2,26.7,13.3,25/06/2013,16:24:03,691,,0,0,75.89473684
34006,2440484,27.3,E,2.78,42,0,1009.4,25/06/2013,16:24:00,4,0,90,27.2,26.7,13.3,25/06/2013,16:25:03,751,,0,0,75.89473684
34007,2440493,27.3,ENE,0.56,42,0,1009.4,25/06/2013,16:25:00,4,0,77,27.2,26.7,13.3,25/06/2013,16:26:03,763,,0,0,75.89473684
34008,2440499,27.3,ESE,0,41,0,1009.4,25/06/2013,16:26:00,4,0,111,27.2,26.7,12.8,25/06/2013,16:27:03,768,,0,0,78.859375
34009,2440513,27.4,NE,0,42,0,1009.4,25/06/2013,16:27:00,4,0,55,27.2,27.2,13.3,25/06/2013,16:28:03,770,,0,0,75.89473684
34010,2440518,27.4,E,0.56,41,0,1009.4,25/06/2013,16:28:00,4,0,88,27.2,26.7,12.8,25/06/2013,16:29:03,729,,0,0,78.859375
34011,2440526,27.4,ESE,0.83,42,0,1009.4,25/06/2013,16:29:00,4,0,117,27.2,27.2,13.3,25/06/2013,16:30:03,737,,0,0,75.89473684
34012,2440536,27.5,ENE,0.83,42,0,1009.6,25/06/2013,16:30:00,4,0,71,27.8,27.2,13.3,25/06/2013,16:31:02,712,,0,0,75.90977444
34013,2440543,27.6,NE,0.56,41,0,1009.6,25/06/2013,16:31:00,4,0,42,27.8,27.2,13.3,25/06/2013,16:32:02,710,,0,0,75.90977444
34014,2440552,27.6,NE,0,42,0,1009.4,25/06/2013,16:32:00,4,0,54,27.8,27.2,13.3,25/06/2013,16:33:02,626,,0,0,75.89473684
34015,2440562,27.7,SE,1.67,41,0,1009.6,25/06/2013,16:33:00,4,0,138,27.8,27.2,13.3,25/06/2013,16:34:03,626,,0,0,75.90977444
34016,2440573,27.7,SSE,0,41,0,1009.6,25/06/2013,16:34:00,4,0,147,27.8,27.2,13.3,25/06/2013,16:35:02,466,,0,0,75.90977444
34017,2440579,27.6,ENE,1.67,41,0,1009.5,25/06/2013,16:35:00,4,0,63,27.8,27.2,13.3,25/06/2013,16:36:04,478,,0,0,75.90225564
34018,2440587,27.6,ENE,0.83,41,0,1009.5,25/06/2013,16:36:00,4,0,57,27.8,27.2,13.3,25/06/2013,16:37:03,490,,0,0,75.90225564
34019,2440599,27.5,E,2.22,42,0,1009.6,25/06/2013,16:37:00,4,0,94,27.8,27.2,13.3,25/06/2013,16:38:02,531,,0,0,75.90977444
34020,2440607,27.4,ENE,1.67,42,0,1009.5,25/06/2013,16:38:00,4,0,67,27.2,27.2,13.3,25/06/2013,16:39:02,464,,0,0,75.90225564
34021,2440615,27.4,NNE,2.78,42,0,1009.4,25/06/2013,16:39:00,4,0,32,27.2,27.2,13.3,25/06/2013,16:40:03,378,,0,0,75.89473684
34022,2440624,27.3,NNE,1.39,42,0,1009.4,25/06/2013,16:40:00,4,0,28,27.2,26.7,13.3,25/06/2013,16:41:02,330,,0,0,75.89473684
34023,2440631,27.3,ENE,0.83,42,0,1009.6,25/06/2013,16:41:00,4,0,61,27.2,26.7,13.3,25/06/2013,16:42:04,323,,0,0,75.90977444
34024,2440640,27.2,ENE,0.56,42,0,1009.6,25/06/2013,16:42:00,4,0,68,27.2,26.7,13.3,25/06/2013,16:43:02,311,,0,0,75.90977444
34025,2440649,27.2,SE,0.56,41,0,1009.6,25/06/2013,16:43:00,4,0,134,27.2,26.7,12.8,25/06/2013,16:44:02,287,,0,0,78.875
34026,2440661,27.2,SE,0,41,0,1009.6,25/06/2013,16:44:00,4,0,134,27.2,26.7,12.8,25/06/2013,16:45:02,271,,0,0,78.875
34027,2440670,27.2,SE,0,41,0,1009.6,25/06/2013,16:45:00,4,0,126,27.2,26.7,12.8,25/06/2013,16:46:04,255,,0,0,78.875
34028,2440680,27.2,SE,0,41,0,1009.6,25/06/2013,16:46:00,4,0,126,27.2,26.7,12.8,25/06/2013,16:47:02,237,,0,0,78.875
34029,2440687,27.1,S,1.39,41,0,1009.7,25/06/2013,16:47:00,4,0,175,27.2,26.7,12.8,25/06/2013,16:48:03,223,,0,0,78.8828125
34030,2440698,27,S,0.83,41,0,1009.9,25/06/2013,16:48:00,4,0,175,27.2,26.7,12.8,25/06/2013,16:49:03,213,,0,0,78.8984375
34031,2440705,26.8,S,1.67,45,0,1009.9,25/06/2013,16:49:00,4,0,175,26.7,26.7,13.9,25/06/2013,16:50:03,199,,0,0,72.65467626
34032,2440714,26.6,SSW,2.78,47,0,1009.9,25/06/2013,16:50:00,4,0,204,26.7,26.7,14.4,25/06/2013,16:51:05,192,,0,0,70.13194444
34033,2440723,26.3,SE,2.78,48,0,1009.8,25/06/2013,16:51:00,4,0,143,26.1,26.1,14.4,25/06/2013,16:52:03,188,,0,0,70.125
34034,2440731,25.9,S,0.83,48,0,1009.8,25/06/2013,16:52:00,4,0,182,26.1,25.6,13.9,25/06/2013,16:53:02,181,,0,0,72.64748201
34035,2440735,25.6,S,2.78,51,0,1009.9,25/06/2013,16:53:00,4,0,190,25.6,25.6,14.4,25/06/2013,16:54:03,176,,0,0,70.13194444
34036,2440746,25.3,SSE,3.61,51,0,1009.8,25/06/2013,16:54:00,4,0,167,25,25.6,14.4,25/06/2013,16:55:03,171,,0,0,70.125
34037,2440756,24.9,SSW,1.39,52,0,1009.9,25/06/2013,16:55:00,4,0,209,25,25,14.4,25/06/2013,16:56:03,162,,0,0,70.13194444
34038,2440762,24.7,WNW,1.67,53,0,1009.8,25/06/2013,16:56:00,4,0,300,24.4,25,14.4,25/06/2013,16:57:03,163,,0,0,70.125
34039,2440774,24.4,SSW,3.89,54,0,1009.9,25/06/2013,16:57:00,4,0,199,23.3,24.4,14.4,25/06/2013,16:58:03,169,,0,0,70.13194444
34040,2440781,24.2,S,3.06,54,0,1010.1,25/06/2013,16:58:00,4,0,175,23.9,24.4,14.4,25/06/2013,16:59:03,234,,0,0,70.14583333
34041,2440786,24,SSE,1.39,55,0,1009.8,25/06/2013,16:59:00,4,0,167,23.9,24.4,14.4,25/06/2013,17:00:03,169,,0,0,70.125
34042,2440796,23.8,SSE,3.61,55,0,1009.9,25/06/2013,17:00:00,4,0,163,23.3,23.9,14.4,25/06/2013,17:01:03,174,,0,0,70.13194444
34043,2440805,23.7,SW,0.83,56,0,1009.9,25/06/2013,17:01:00,4,0,219,23.9,23.9,14.4,25/06/2013,17:02:03,192,,0,0,70.13194444
34044,2440813,23.6,S,1.39,56,0,1009.9,25/06/2013,17:02:00,4,0,178,23.9,23.9,14.4,25/06/2013,17:03:03,199,,0,0,70.13194444
34045,2440824,23.6,WSW,1.39,56,0,1009.8,25/06/2013,17:03:00,4,0,240,23.3,23.9,14.4,25/06/2013,17:04:03,206,,0,0,70.125
34046,2440834,23.5,S,3.06,57,0,1010,25/06/2013,17:04:00,4,0,178,22.8,23.9,14.4,25/06/2013,17:05:02,216,,0,0,70.13888889
34047,2440850,23.4,SSE,2.78,58,0,1009.8,25/06/2013,17:06:00,4,0,153,23.3,23.9,14.4,25/06/2013,17:07:03,234,,0,0,70.125
34048,2440855,23.3,SW,1.67,58,0,1009.9,25/06/2013,17:07:00,4,0,232,23.3,23.9,14.4,25/06/2013,17:08:03,262,,0,0,70.13194444
34049,2440865,23.3,SW,2.78,58,0,1009.8,25/06/2013,17:08:00,4,0,223,23.3,23.9,14.4,25/06/2013,17:09:03,279,,0,0,70.125
34050,2440900,23.2,S,2.78,60,0,1010,25/06/2013,17:12:00,4,0,179,23.3,23.9,15,25/06/2013,17:13:03,346,,0,0,67.33333333
34051,2440908,23.1,S,3.06,60,0,1009.8,25/06/2013,17:13:00,4,0,189,22.8,23.3,15,25/06/2013,17:14:03,336,,0,0,67.32
34052,2440917,23.1,SSE,2.78,60,0,1009.9,25/06/2013,17:14:00,4,0,153,23.3,23.3,15,25/06/2013,17:15:03,327,,0,0,67.32666667
34053,2440927,23,SSW,2.22,60,0,1009.9,25/06/2013,17:15:00,4,0,196,22.8,23.3,15,25/06/2013,17:16:03,322,,0,0,67.32666667
34054,2440932,22.9,SSW,1.67,60,0,1009.8,25/06/2013,17:16:00,4,0,193,22.8,23.3,14.4,25/06/2013,17:17:03,316,,0,0,70.125
34055,2440942,22.9,S,3.61,60,0,1009.9,25/06/2013,17:17:00,4,0,176,22.2,23.3,14.4,25/06/2013,17:18:03,316,,0,0,70.13194444
34056,2440953,22.9,SE,3.06,60,0,1009.9,25/06/2013,17:18:00,4,0,136,22.2,23.3,14.4,25/06/2013,17:19:02,376,,0,0,70.13194444
34057,2440964,22.9,SSE,3.89,59,0,1010,25/06/2013,17:19:00,4,0,157,21.7,23.3,14.4,25/06/2013,17:20:03,320,,0,0,70.13888889
34058,2440970,22.8,SW,0.83,59,0,1009.9,25/06/2013,17:20:00,4,0,232,22.8,23.3,14.4,25/06/2013,17:21:03,320,,0,0,70.13194444
34059,2440981,22.8,WSW,2.22,59,0,1009.9,25/06/2013,17:21:00,4,0,243,22.8,22.8,14.4,25/06/2013,17:22:03,320,,0,0,70.13194444
34060,2440988,22.8,SW,1.67,59,0,1009.8,25/06/2013,17:22:00,4,0,231,22.8,23.3,14.4,25/06/2013,17:23:03,294,,0,0,70.125
34061,2441000,22.9,SW,1.67,58,0,1009.9,25/06/2013,17:23:00,4,0,236,22.8,23.3,13.9,25/06/2013,17:24:03,283,,0,0,72.65467626
34062,2441006,22.8,WSW,1.39,58,0,1009.9,25/06/2013,17:24:00,4,0,238,22.8,22.8,13.9,25/06/2013,17:25:03,272,,0,0,72.65467626
34063,2441016,22.8,W,1.39,58,0,1009.9,25/06/2013,17:25:00,4,0,267,22.8,22.8,13.9,25/06/2013,17:26:04,272,,0,0,72.65467626
34064,2441023,22.8,S,0.83,58,0,1009.9,25/06/2013,17:26:00,4,0,189,22.8,22.8,13.9,25/06/2013,17:27:02,274,,0,0,72.65467626
34065,2441036,22.8,W,1.39,59,0,1009.9,25/06/2013,17:27:00,4,0,261,22.8,22.8,14.4,25/06/2013,17:28:03,278,,0,0,70.13194444
34066,2441045,22.8,SW,1.39,58,0,1009.9,25/06/2013,17:28:00,4,0,215,22.8,22.8,13.9,25/06/2013,17:29:02,281,,0,0,72.65467626
34067,2441055,22.8,SW,2.78,58,0,1009.9,25/06/2013,17:29:00,4,0,233,22.8,22.8,13.9,25/06/2013,17:30:03,283,,0,0,72.65467626
34068,2441062,22.8,SSW,2.22,57,0,1009.9,25/06/2013,17:30:00,4,0,203,22.8,22.8,13.9,25/06/2013,17:31:03,283,,0,0,72.65467626
34069,2441071,22.8,SSE,1.39,56,0,1009.8,25/06/2013,17:31:00,4,0,151,22.8,22.8,13.3,25/06/2013,17:32:03,281,,0,0,75.92481203
34070,2441077,22.8,S,3.06,57,0,1009.8,25/06/2013,17:32:00,4,0,171,22.2,22.8,13.9,25/06/2013,17:33:03,283,,0,0,72.64748201
34071,2441090,22.8,S,2.22,57,0,1009.9,25/06/2013,17:33:00,4,0,186,22.8,22.8,13.9,25/06/2013,17:34:04,279,,0,0,72.65467626
34072,2441097,22.7,SSE,3.89,57,0,1009.9,25/06/2013,17:34:00,4,0,162,21.7,22.8,13.9,25/06/2013,17:35:02,281,,0,0,72.65467626
34073,2441107,22.7,SSE,1.39,57,0,1009.8,25/06/2013,17:35:00,4,0,166,22.8,22.8,13.9,25/06/2013,17:36:03,287,,0,0,72.64748201
34074,2441116,22.7,SSW,3.06,58,0,1009.9,25/06/2013,17:36:00,4,0,210,22.2,22.8,13.9,25/06/2013,17:37:03,308,,0,0,72.65467626
34075,2441122,22.7,SSW,1.39,58,0,1009.9,25/06/2013,17:37:00,4,0,199,22.8,22.8,13.9,25/06/2013,17:38:03,308,,0,0,72.65467626
34076,2441129,22.7,S,0.56,58,0,1009.8,25/06/2013,17:38:00,4,0,174,22.8,22.8,13.9,25/06/2013,17:39:03,295,,0,0,72.64748201
34077,2441142,22.7,WSW,0,58,0,1009.7,25/06/2013,17:39:00,4,0,256,22.8,22.8,13.9,25/06/2013,17:40:03,329,,0,0,72.64028777
34078,2441150,22.8,S,1.39,58,0,1009.8,25/06/2013,17:40:00,4,0,186,22.8,22.8,13.9,25/06/2013,17:41:03,329,,0,0,72.64748201
34079,2441156,22.8,SSW,2.78,58,0,1009.8,25/06/2013,17:41:00,4,0,198,22.8,22.8,13.9,25/06/2013,17:42:03,450,,0,0,72.64748201
34080,2441164,22.9,SSW,0.83,58,0,1009.8,25/06/2013,17:42:00,4,0,192,22.8,23.3,13.9,25/06/2013,17:43:03,406,,0,0,72.64748201
34081,2441174,22.9,S,0.83,58,0,1009.9,25/06/2013,17:43:00,4,0,171,22.8,23.3,13.9,25/06/2013,17:44:04,385,,0,0,72.65467626
34082,2441183,23,S,0.83,58,0,1009.8,25/06/2013,17:44:00,4,0,189,22.8,23.3,14.4,25/06/2013,17:45:03,329,,0,0,70.125
34083,2441190,23,SE,2.22,57,0,1009.8,25/06/2013,17:45:00,4,0,137,22.8,23.3,13.9,25/06/2013,17:46:03,343,,0,0,72.64748201
34084,2441200,23.1,S,1.67,56,0,1009.9,25/06/2013,17:46:00,4,0,179,23.3,23.3,13.9,25/06/2013,17:47:03,292,,0,0,72.65467626
34085,2441211,23.1,S,2.22,56,0,1009.8,25/06/2013,17:47:00,4,0,170,23.3,23.3,13.9,25/06/2013,17:48:04,304,,0,0,72.64748201
34086,2441219,23,SSE,2.78,56,0,1009.8,25/06/2013,17:48:00,4,0,167,22.8,23.3,13.9,25/06/2013,17:49:03,285,,0,0,72.64748201
34087,2441227,23,S,0.83,56,0,1009.9,25/06/2013,17:49:00,4,0,186,22.8,23.3,13.9,25/06/2013,17:50:03,290,,0,0,72.65467626
34088,2441235,22.9,S,1.39,55,0,1009.8,25/06/2013,17:50:00,4,0,175,22.8,22.8,13.3,25/06/2013,17:51:03,276,,0,0,75.92481203
34089,2441243,22.9,W,1.67,55,0,1009.8,25/06/2013,17:51:00,4,0,260,22.8,22.8,13.3,25/06/2013,17:52:04,258,,0,0,75.92481203
34090,2441251,22.8,S,0.83,55,0,1009.7,25/06/2013,17:52:00,4,0,187,22.8,22.8,13.3,25/06/2013,17:53:03,234,,0,0,75.91729323
34091,2441261,22.8,SSE,0.83,56,0,1009.7,25/06/2013,17:53:00,4,0,155,22.8,22.8,13.3,25/06/2013,17:54:03,160,,0,0,75.91729323
34092,2441267,22.8,S,1.39,56,0,1009.6,25/06/2013,17:54:00,4,0,171,22.8,22.8,13.3,25/06/2013,17:55:02,146,,0,0,75.90977444
34093,2441276,22.8,SE,0,56,0,1009.6,25/06/2013,17:55:00,4,0,138,22.8,22.8,13.3,25/06/2013,17:56:02,134,,0,0,75.90977444
34094,2441288,22.8,S,1.67,57,0,1009.6,25/06/2013,17:56:00,4,0,186,22.8,22.8,13.9,25/06/2013,17:57:03,120,,0,0,72.63309353
34095,2441296,22.8,S,2.78,56,0,1009.6,25/06/2013,17:57:00,4,0,189,22.8,22.8,13.3,25/06/2013,17:58:03,107,,0,0,75.90977444
34096,2441306,22.7,SSE,2.22,56,0,1009.6,25/06/2013,17:58:00,4,0,158,22.8,22.8,13.3,25/06/2013,17:59:03,98,,0,0,75.90977444
34097,2441312,22.6,S,1.67,56,0,1009.7,25/06/2013,17:59:00,4,0,178,22.8,22.8,13.3,25/06/2013,18:00:03,83,,0,0,75.91729323
34098,2441321,22.4,SE,1.39,57,0,1009.6,25/06/2013,18:00:00,4,0,140,22.2,22.2,13.3,25/06/2013,18:01:03,77,,0,0,75.90977444
34099,2441332,22.3,S,1.39,57,0,1009.7,25/06/2013,18:01:00,4,0,190,22.2,22.2,13.3,25/06/2013,18:02:03,74,,0,0,75.91729323
34100,2441340,22.3,S,1.39,57,0,1009.7,25/06/2013,18:02:00,4,0,190,22.2,22.2,13.3,25/06/2013,18:03:03,72,,0,0,75.91729323
34101,2441347,22.2,S,1.67,57,0,1009.8,25/06/2013,18:03:00,4,0,174,22.2,22.2,13.3,25/06/2013,18:04:03,70,,0,0,75.92481203
34102,2441356,22.1,S,0.83,58,0,1009.8,25/06/2013,18:04:00,4,0,178,22.2,21.7,13.3,25/06/2013,18:05:03,70,,0,0,75.92481203
34103,2441367,22,SSE,0.56,58,0,1009.9,25/06/2013,18:05:00,4,0,159,22.2,21.7,13.3,25/06/2013,18:06:03,70,,0,0,75.93233083
34104,2441374,21.9,SSE,1.39,59,0,1009.9,25/06/2013,18:06:00,4,0,163,22.2,21.7,13.3,25/06/2013,18:07:03,70,,0,0,75.93233083
34105,2441382,21.9,S,1.67,60,0,1010,25/06/2013,18:07:00,4,0,175,21.7,21.7,13.9,25/06/2013,18:08:03,70,,0,0,72.6618705
34106,2441391,21.8,SSE,1.67,60,0,1010,25/06/2013,18:08:00,4,0,157,21.7,21.7,13.9,25/06/2013,18:09:04,69,,0,0,72.6618705
34107,2441399,21.8,S,2.78,61,0,1010,25/06/2013,18:09:00,4,0,177,21.7,21.7,13.9,25/06/2013,18:10:03,69,,0,0,72.6618705
34108,2441408,21.7,SSW,1.39,62,0,1010,25/06/2013,18:10:00,4,0,213,21.7,21.7,13.9,25/06/2013,18:11:03,67,,0,0,72.6618705
34109,2441420,21.7,S,1.39,62,0,1010,25/06/2013,18:11:00,4,0,169,21.7,21.7,13.9,25/06/2013,18:12:03,63,,0,0,72.6618705
34110,2441442,21.6,S,0.56,63,0,1010,25/06/2013,18:14:00,4,0,181,21.7,21.7,14.4,25/06/2013,18:15:03,62,,0,0,70.13888889
34111,2441452,21.6,S,0.83,64,0,1010.1,25/06/2013,18:15:00,4,0,174,21.7,21.7,14.4,25/06/2013,18:16:03,62,,0,0,70.14583333
34112,2441459,21.6,WSW,1.39,64,0,1010.1,25/06/2013,18:16:00,4,0,249,21.7,21.7,14.4,25/06/2013,18:17:03,62,,0,0,70.14583333
34113,2441470,21.5,S,0.83,64,0,1010,25/06/2013,18:17:00,4,0,175,21.7,21.1,14.4,25/06/2013,18:18:03,62,,0,0,70.13888889
34114,2441478,21.5,S,0.83,64,0,1010,25/06/2013,18:18:00,4,0,185,21.7,21.1,14.4,25/06/2013,18:19:05,62,,0,0,70.13888889
34115,2441488,21.4,S,1.67,64,0,1010,25/06/2013,18:19:00,4,0,184,21.7,21.1,14.4,25/06/2013,18:20:02,62,,0,0,70.13888889
34116,2441496,21.4,S,1.39,64,0,1010,25/06/2013,18:20:00,4,0,189,21.7,21.1,14.4,25/06/2013,18:21:03,62,,0,0,70.13888889
34117,2441504,21.4,SSW,0.83,64,0,1009.9,25/06/2013,18:21:00,4,0,208,21.7,21.1,14.4,25/06/2013,18:22:03,60,,0,0,70.13194444
34118,2441514,21.4,SW,1.39,64,0,1009.9,25/06/2013,18:22:00,4,0,235,21.7,21.1,14.4,25/06/2013,18:23:03,58,,0,0,70.13194444
34119,2441524,21.4,WSW,2.22,64,0,1010,25/06/2013,18:23:00,4,0,244,21.7,21.1,14.4,25/06/2013,18:24:03,58,,0,0,70.13888889
34120,2441533,21.4,WSW,0.56,64,0,1010,25/06/2013,18:24:00,4,0,241,21.7,21.1,14.4,25/06/2013,18:25:03,56,,0,0,70.13888889
34121,2441539,21.4,WNW,0.83,64,0,1010,25/06/2013,18:25:00,4,0,293,21.7,21.1,14.4,25/06/2013,18:26:03,56,,0,0,70.13888889
34122,2441550,21.4,SW,0.56,64,0,1010,25/06/2013,18:26:00,4,0,229,21.7,21.1,14.4,25/06/2013,18:27:03,54,,0,0,70.13888889
34123,2441556,21.4,SW,1.39,64,0,1010,25/06/2013,18:27:00,4,0,223,21.7,21.1,14.4,25/06/2013,18:28:04,53,,0,0,70.13888889
34124,2441568,21.4,SW,2.22,64,0,1010,25/06/2013,18:28:00,4,0,229,21.7,21.1,14.4,25/06/2013,18:29:03,51,,0,0,70.13888889
34125,2441576,21.4,SW,0,64,0,1010.1,25/06/2013,18:29:00,4,0,222,21.7,21.1,14.4,25/06/2013,18:30:03,51,,0,0,70.14583333
34126,2441584,21.4,W,0.56,64,0,1010.1,25/06/2013,18:30:00,4,0,259,21.7,21.1,14.4,25/06/2013,18:31:02,51,,0,0,70.14583333
34127,2441591,21.4,SW,1.39,64,0,1010.1,25/06/2013,18:31:00,4,0,229,21.7,21.1,14.4,25/06/2013,18:32:06,51,,0,0,70.14583333
34128,2441601,21.4,SW,0.56,64,0,1010.1,25/06/2013,18:32:00,4,0,228,21.7,21.1,14.4,25/06/2013,18:33:02,51,,0,0,70.14583333
34129,2441608,21.4,S,0,64,0,1010.1,25/06/2013,18:33:00,4,0,190,21.7,21.1,14.4,25/06/2013,18:34:03,51,,0,0,70.14583333
34130,2441618,21.3,WSW,0.83,64,0,1010.1,25/06/2013,18:34:00,4,0,245,21.1,21.1,14.4,25/06/2013,18:35:03,51,,0,0,70.14583333
34131,2441627,21.3,WSW,0.83,64,0,1010.2,25/06/2013,18:35:00,4,0,241,21.1,21.1,14.4,25/06/2013,18:36:03,51,,0,0,70.15277778
34132,2441636,21.3,WSW,0.56,64,0,1010.2,25/06/2013,18:36:00,4,0,244,21.1,21.1,14.4,25/06/2013,18:37:03,53,,0,0,70.15277778
34133,2441642,21.3,S,0.56,64,0,1010.2,25/06/2013,18:37:00,4,0,191,21.1,21.1,14.4,25/06/2013,18:38:02,53,,0,0,70.15277778
34134,2441655,21.3,SSW,0,64,0,1010.1,25/06/2013,18:38:00,4,0,192,21.1,21.1,14.4,25/06/2013,18:39:02,53,,0,0,70.14583333
34135,2441664,21.3,WSW,0.83,64,0,1010.1,25/06/2013,18:39:00,4,0,246,21.1,21.1,14.4,25/06/2013,18:40:04,54,,0,0,70.14583333
34136,2441673,21.3,SW,0.83,65,0,1010.1,25/06/2013,18:40:00,4,0,232,21.1,21.1,14.4,25/06/2013,18:41:04,54,,0,0,70.14583333
34137,2441681,21.3,N,1.67,65,0,1010.1,25/06/2013,18:41:00,4,0,360,21.1,21.1,14.4,25/06/2013,18:42:26,54,,0,0,70.14583333
34138,2441689,21.3,WNW,0.56,65,0,1010.1,25/06/2013,18:42:00,4,0,299,21.1,21.1,14.4,25/06/2013,18:43:03,54,,0,0,70.14583333
34139,2441696,21.3,NW,1.67,66,0,1010.1,25/06/2013,18:43:00,4,0,314,21.1,21.1,14.4,25/06/2013,18:44:03,54,,0,0,70.14583333
34140,2441703,21.3,NW,1.67,67,0,1010.1,25/06/2013,18:44:00,4,0,326,21.1,21.1,15,25/06/2013,18:45:02,54,,0,0,67.34
